Dataset,Row Index,fit_time_mean,fit_time_std_dev,f1_macro_mean,f1_macro_std_dev,f1_weighted_mean,f1_weighted_std_dev,vectorizer,ngram_range,preprocessor,max_df,learning_rate,n_estimators,rsm,depth,classifier,colsample_bytree,max_depth
d3,6,96.17933777968089,18.31458411506584,0.6089841744429442,0.00944881856152398,0.7015555115145885,0.007532399107452888,CountVectorizer,"[1, 1]",SnowBallStemmer,0.5,0.1,500,,,XGB,0.9,6.0
d3,7,72.06573836008708,17.081590959566917,0.6041395349406417,0.009962020635713597,0.7011773252141483,0.007621168662996195,CountVectorizer,"[1, 1]",SnowBallStemmer,0.5,0.1,500,,,XGB,0.9,12.0
d3,8,212.56648461023966,0.8622942622771612,0.604758435136778,0.007861823185420646,0.698370969268087,0.0060991983912322975,CountVectorizer,"[1, 1]",SnowBallStemmer,0.9,0.001,500,,,XGB,0.5,6.0
d3,9,245.65378753344217,1.0491393769126176,0.6074514923652564,0.011906689284143642,0.7041949476431979,0.009933010874783883,CountVectorizer,"[1, 1]",SnowBallStemmer,0.9,0.001,500,,,XGB,0.5,12.0
d3,10,215.28489180405936,0.5742446006262188,0.6022688051377403,0.00829935261363736,0.7078032889475141,0.005932736540753725,CountVectorizer,"[1, 1]",SnowBallStemmer,0.9,0.001,500,,,XGB,0.9,6.0
d3,11,272.55777128537494,6.194341742610915,0.6056059663275088,0.0055685454510537675,0.7076602881480173,0.0060967848109576,CountVectorizer,"[1, 1]",SnowBallStemmer,0.9,0.001,500,,,XGB,0.9,12.0
d3,12,109.17969572544098,41.3198912135591,0.6109254318240422,0.0091009538357924,0.7031205309677709,0.007811986816474733,CountVectorizer,"[1, 1]",SnowBallStemmer,0.9,0.1,500,,,XGB,0.5,6.0
d3,13,88.51432621479034,15.729514944418275,0.6039388148083078,0.009562459002243244,0.7022046518170133,0.006749919405371169,CountVectorizer,"[1, 1]",SnowBallStemmer,0.9,0.1,500,,,XGB,0.5,12.0
d3,14,89.03886044025421,23.950387216347753,0.6085231118546236,0.010905946435858849,0.7016079598457305,0.009602552815757358,CountVectorizer,"[1, 1]",SnowBallStemmer,0.9,0.1,500,,,XGB,0.9,6.0
d3,15,66.17035289605458,13.72940427673582,0.6056969686355277,0.008651356109481895,0.7032317748437235,0.006453585980744158,CountVectorizer,"[1, 1]",SnowBallStemmer,0.9,0.1,500,,,XGB,0.9,12.0
d3,16,256.8150023619334,0.8791444559229631,0.6038667699870401,0.011248926964683673,0.7010702851502627,0.01091570138318818,CountVectorizer,"[1, 1]",,0.5,0.001,500,,,XGB,0.5,6.0
d3,17,287.7679382165273,0.9059187267394745,0.6075676892534615,0.011969847361960032,0.7035457255980893,0.009554823455714238,CountVectorizer,"[1, 1]",,0.5,0.001,500,,,XGB,0.5,12.0
d3,18,261.7948627471924,1.9149878540702128,0.5971949117370006,0.007600294019307982,0.7123402275776497,0.004691917462617303,CountVectorizer,"[1, 1]",,0.5,0.001,500,,,XGB,0.9,6.0
d3,19,309.7655402819316,3.376795068107434,0.6068380642820007,0.012687263198763878,0.7116212900546252,0.007439638577427316,CountVectorizer,"[1, 1]",,0.5,0.001,500,,,XGB,0.9,12.0
d3,20,100.7317960659663,23.14433931679562,0.606695089876528,0.008716576149308247,0.7004589780579411,0.0061982521580562526,CountVectorizer,"[1, 1]",,0.5,0.1,500,,,XGB,0.5,6.0
d3,21,68.70863191286723,19.39676680152069,0.6073267744752785,0.0035876748066889065,0.7038654638931097,0.0031401254990229724,CountVectorizer,"[1, 1]",,0.5,0.1,500,,,XGB,0.5,12.0
d3,22,89.66780122121175,31.191066772569677,0.6096780433322366,0.006558499387316947,0.703447840662712,0.004917947041256239,CountVectorizer,"[1, 1]",,0.5,0.1,500,,,XGB,0.9,6.0
d3,23,80.54069276650746,12.825487983589781,0.6068768483074158,0.00361057489817217,0.7036992257485406,0.0027323705352253467,CountVectorizer,"[1, 1]",,0.5,0.1,500,,,XGB,0.9,12.0
d3,24,256.61036562919617,0.91938379882384,0.6031259413738944,0.010965042668738567,0.7015486568352284,0.010742287735121122,CountVectorizer,"[1, 1]",,0.9,0.001,500,,,XGB,0.5,6.0
d3,25,289.3818285862605,2.128099434109908,0.607882444311885,0.012032812315842405,0.7050261042897517,0.009162342070651378,CountVectorizer,"[1, 1]",,0.9,0.001,500,,,XGB,0.5,12.0
d3,26,264.3966624736786,3.43953608800623,0.5969193780996416,0.008340388758108566,0.7125213199047882,0.004979484544347056,CountVectorizer,"[1, 1]",,0.9,0.001,500,,,XGB,0.9,6.0
d3,27,311.12312444051105,9.095126969070634,0.6053946186340039,0.010024390075654118,0.7105914556352294,0.005865096924351805,CountVectorizer,"[1, 1]",,0.9,0.001,500,,,XGB,0.9,12.0
d3,28,117.4372527996699,39.48660096433978,0.611192552755629,0.00705165988220865,0.7037894698056046,0.004797781455288723,CountVectorizer,"[1, 1]",,0.9,0.1,500,,,XGB,0.5,6.0
d3,29,109.0184022585551,18.45826224387934,0.6029500827855713,0.006736164481229175,0.7010916052818786,0.004198833437519756,CountVectorizer,"[1, 1]",,0.9,0.1,500,,,XGB,0.5,12.0
d3,30,88.9525894721349,19.455265288986286,0.6067824138863788,0.005539756130329984,0.7022552900423245,0.0027548889554168,CountVectorizer,"[1, 1]",,0.9,0.1,500,,,XGB,0.9,6.0
d3,31,84.23730639616649,18.074312185603628,0.6023750837932021,0.0034367926347521937,0.701279374353189,0.001722163597805294,CountVectorizer,"[1, 1]",,0.9,0.1,500,,,XGB,0.9,12.0
d3,32,2350.3393569389978,7.293072194627355,0.606248384863099,0.010180852302424787,0.7084440515807738,0.008080255359486995,CountVectorizer,"[1, 3]",SnowBallStemmer,0.5,0.001,500,,,XGB,0.5,6.0
d3,33,2703.0029997030892,27.444368708993967,0.6109002991505944,0.00909726600852328,0.7098704510895849,0.0075905086489799975,CountVectorizer,"[1, 3]",SnowBallStemmer,0.5,0.001,500,,,XGB,0.5,12.0
d3,34,2404.3122099240622,6.227867276009328,0.5982386856225251,0.010503747476062579,0.7097814300107049,0.007526585062840396,CountVectorizer,"[1, 3]",SnowBallStemmer,0.5,0.001,500,,,XGB,0.9,6.0
d3,35,3037.1463747024536,63.65716142329029,0.6087896048690906,0.009585165717426215,0.7114200423408662,0.007340538743644813,CountVectorizer,"[1, 3]",SnowBallStemmer,0.5,0.001,500,,,XGB,0.9,12.0
d3,36,1120.86210167408,283.368918059502,0.6119565332851081,0.00644049918821783,0.7043063659663132,0.00435621924546148,CountVectorizer,"[1, 3]",SnowBallStemmer,0.5,0.1,500,,,XGB,0.5,6.0
d3,37,1071.3063125610352,191.80873259734756,0.6066693346573307,0.00509605824367415,0.7031336024320812,0.004633038853124125,CountVectorizer,"[1, 3]",SnowBallStemmer,0.5,0.1,500,,,XGB,0.5,12.0
d3,38,1380.7094421386719,498.79901900732926,0.6101578527446591,0.006137273003440285,0.7027641932875665,0.0039484977351716055,CountVectorizer,"[1, 3]",SnowBallStemmer,0.5,0.1,500,,,XGB,0.9,6.0
d3,39,972.4752215147018,245.6046467692818,0.6041805004187771,0.006762711417407365,0.7014395861543276,0.005252357242533352,CountVectorizer,"[1, 3]",SnowBallStemmer,0.5,0.1,500,,,XGB,0.9,12.0
d3,40,2342.7126374642053,22.029648028829588,0.6059254041671861,0.009017620260574559,0.7076010038032016,0.007374384164193598,CountVectorizer,"[1, 3]",SnowBallStemmer,0.9,0.001,500,,,XGB,0.5,6.0
d3,41,2726.820732434591,19.739062259609906,0.6110421841816412,0.008395765659304298,0.7102747863403103,0.006822914769028685,CountVectorizer,"[1, 3]",SnowBallStemmer,0.9,0.001,500,,,XGB,0.5,12.0
d3,42,2434.523299098015,88.54703399154852,0.5988216227008555,0.010225892579240206,0.7101319318626436,0.007457365391021448,CountVectorizer,"[1, 3]",SnowBallStemmer,0.9,0.001,500,,,XGB,0.9,6.0
d3,43,3024.711173772812,43.013979528910426,0.6080602721340441,0.009980208980423878,0.7108339167327805,0.007375893528457302,CountVectorizer,"[1, 3]",SnowBallStemmer,0.9,0.001,500,,,XGB,0.9,12.0
d3,44,904.3968180815378,219.6632901618865,0.6108224487988628,0.010036866787720969,0.7037334636346327,0.008143253472984922,CountVectorizer,"[1, 3]",SnowBallStemmer,0.9,0.1,500,,,XGB,0.5,6.0
d3,45,1031.0168783267338,314.59553231145765,0.605585174041631,0.007864221160165386,0.7026620339958068,0.005424935177866977,CountVectorizer,"[1, 3]",SnowBallStemmer,0.9,0.1,500,,,XGB,0.5,12.0
d3,46,1052.21659886837,344.8520277362468,0.6082670887394558,0.009130294472898611,0.7012889469839081,0.007289042575591303,CountVectorizer,"[1, 3]",SnowBallStemmer,0.9,0.1,500,,,XGB,0.9,6.0
d3,47,928.5551087856293,345.74240372908315,0.6058532471343593,0.005702027728256261,0.7028242951328397,0.004839384605836347,CountVectorizer,"[1, 3]",SnowBallStemmer,0.9,0.1,500,,,XGB,0.9,12.0
d3,48,2444.93397796154,23.391317595707577,0.6055151296042122,0.010223171098428727,0.7150131191728697,0.006853723655427234,CountVectorizer,"[1, 3]",,0.5,0.001,500,,,XGB,0.5,6.0
d3,49,2750.073756535848,30.777956003879883,0.6138518443134705,0.010414253991446437,0.7134625147488983,0.007769731989383044,CountVectorizer,"[1, 3]",,0.5,0.001,500,,,XGB,0.5,12.0
d3,50,2513.99207452933,13.166181408092132,0.5914092671959251,0.012515731956431948,0.7140981050465894,0.006106072685410249,CountVectorizer,"[1, 3]",,0.5,0.001,500,,,XGB,0.9,6.0
d3,51,3038.1591952641807,77.24024978939175,0.6046127949882013,0.011574552217706919,0.7111969206074805,0.007112286101717746,CountVectorizer,"[1, 3]",,0.5,0.001,500,,,XGB,0.9,12.0
d3,52,1149.895966410637,401.1300705053929,0.6038834783236733,0.009566743288148211,0.6996946233052214,0.005653266310645993,CountVectorizer,"[1, 3]",,0.5,0.1,500,,,XGB,0.5,6.0
d3,53,1159.3673434257507,334.51878168354057,0.603874203375406,0.005178401271540351,0.7015304461291424,0.0031891949147728788,CountVectorizer,"[1, 3]",,0.5,0.1,500,,,XGB,0.5,12.0
d3,54,1126.5412598848343,361.62503014794004,0.6030931767739149,0.004238704148572474,0.6988235412657433,0.0026889466846556458,CountVectorizer,"[1, 3]",,0.5,0.1,500,,,XGB,0.9,6.0
d3,55,1017.8879654010137,265.83759300097756,0.6016965341437578,0.008314170442472414,0.6989946502468708,0.005664476335955674,CountVectorizer,"[1, 3]",,0.5,0.1,500,,,XGB,0.9,12.0
d3,56,2484.0545588334403,82.65245354700052,0.6031981218528532,0.008538162469223513,0.7149464982127266,0.005060837910899148,CountVectorizer,"[1, 3]",,0.9,0.001,500,,,XGB,0.5,6.0
d3,57,2753.5757410128913,24.088068207410263,0.6136373039265725,0.010268918171344838,0.7137156976596932,0.007900073437105989,CountVectorizer,"[1, 3]",,0.9,0.001,500,,,XGB,0.5,12.0
d3,58,2496.454729914665,14.006412224116326,0.5903001419958493,0.012543523252868796,0.7135205133375226,0.006006436383322182,CountVectorizer,"[1, 3]",,0.9,0.001,500,,,XGB,0.9,6.0
d3,59,3017.701653401057,50.73095407952593,0.6042916720065362,0.011316591081370462,0.7113117607601057,0.006999068948266872,CountVectorizer,"[1, 3]",,0.9,0.001,500,,,XGB,0.9,12.0
d3,60,1234.5887817144394,432.1089840229778,0.6059847888824942,0.006943628580083028,0.7017348299432692,0.004091942208268485,CountVectorizer,"[1, 3]",,0.9,0.1,500,,,XGB,0.5,6.0
d3,61,1163.9661691188812,473.56402358813926,0.6045119095598793,0.005610823482173128,0.7026087664184679,0.004859706620131833,CountVectorizer,"[1, 3]",,0.9,0.1,500,,,XGB,0.5,12.0
d3,62,1379.8236939112346,628.2925495982016,0.6027410456545853,0.006455651932263593,0.6993839201141546,0.003143057693143176,CountVectorizer,"[1, 3]",,0.9,0.1,500,,,XGB,0.9,6.0
d3,63,1244.3535590966542,307.956694317415,0.5977639681896884,0.005432437256667881,0.6963680844634088,0.003405218945584469,CountVectorizer,"[1, 3]",,0.9,0.1,500,,,XGB,0.9,12.0
d3,0,234.84873259067535,5.790456717829701,0.6044424513390458,0.009275075889462728,0.7001631283867233,0.008643183722301216,TfidfVectorizer,"[1, 1]",SnowBallStemmer,0.5,0.001,500,,,XGB,0.5,6.0
d3,1,323.20389103889465,2.5443968567417348,0.6014899361544167,0.008705381935777724,0.7008470740988236,0.0072651208466821375,TfidfVectorizer,"[1, 1]",SnowBallStemmer,0.5,0.001,500,,,XGB,0.5,12.0
d3,2,244.83873359362283,1.8932889174484844,0.6000133779059507,0.008963926960172834,0.7088199720047949,0.007086110347111463,TfidfVectorizer,"[1, 1]",SnowBallStemmer,0.5,0.001,500,,,XGB,0.9,6.0
d3,3,382.8659963607788,6.697544679284015,0.6004497427864344,0.005709727926584565,0.7032854894132831,0.0049945596265067276,TfidfVectorizer,"[1, 1]",SnowBallStemmer,0.5,0.001,500,,,XGB,0.9,12.0
d3,4,85.73058633009593,12.43519158334996,0.601971551660369,0.010047175832946809,0.6974022328381048,0.006847752820017904,TfidfVectorizer,"[1, 1]",SnowBallStemmer,0.5,0.1,500,,,XGB,0.5,6.0
d3,5,62.853093107541405,9.519600802336011,0.599138428843645,0.0038229394735559215,0.6982881534772273,0.0031134035484549605,TfidfVectorizer,"[1, 1]",SnowBallStemmer,0.5,0.1,500,,,XGB,0.5,12.0
d3,6,80.64343690872192,22.697839126116488,0.5986059866079737,0.008811520910480113,0.6952648185086129,0.006896528480350871,TfidfVectorizer,"[1, 1]",SnowBallStemmer,0.5,0.1,500,,,XGB,0.9,6.0
d3,7,89.07425542672475,16.832823199622336,0.5940013402564709,0.009978039561111278,0.6936506282379556,0.008119254711872942,TfidfVectorizer,"[1, 1]",SnowBallStemmer,0.5,0.1,500,,,XGB,0.9,12.0
d3,8,230.89716029167175,1.0710268956701468,0.6035724213168575,0.009020192897255997,0.699918028945827,0.008127707642764926,TfidfVectorizer,"[1, 1]",SnowBallStemmer,0.9,0.001,500,,,XGB,0.5,6.0
d3,9,329.7595264116923,5.423124714772769,0.6021423589030651,0.006580954080622259,0.7026518028807404,0.005876789289074206,TfidfVectorizer,"[1, 1]",SnowBallStemmer,0.9,0.001,500,,,XGB,0.5,12.0
d3,10,243.1358208656311,1.310235388638331,0.5985823734310523,0.007365845841814918,0.7079057152478935,0.006441943535646394,TfidfVectorizer,"[1, 1]",SnowBallStemmer,0.9,0.001,500,,,XGB,0.9,6.0
d3,11,384.37283408641815,8.118186555995575,0.6001298434735026,0.00429469168282021,0.7038696011873631,0.002988733712565188,TfidfVectorizer,"[1, 1]",SnowBallStemmer,0.9,0.001,500,,,XGB,0.9,12.0
d3,12,97.30403808752696,35.77505251768824,0.6047090730258554,0.010820089151977637,0.7001201402869036,0.007969790296768675,TfidfVectorizer,"[1, 1]",SnowBallStemmer,0.9,0.1,500,,,XGB,0.5,6.0
d3,13,64.73818937937419,23.016108451610247,0.594842470810974,0.006658293681023824,0.6965429677391947,0.0046072988290806315,TfidfVectorizer,"[1, 1]",SnowBallStemmer,0.9,0.1,500,,,XGB,0.5,12.0
d3,14,97.97093550364177,36.15138759515651,0.5983377621072208,0.010584309636277397,0.6948769297716937,0.008442995502301853,TfidfVectorizer,"[1, 1]",SnowBallStemmer,0.9,0.1,500,,,XGB,0.9,6.0
d3,15,87.46475231647491,12.71128429658981,0.599098113680908,0.007626482537177498,0.6985017592759234,0.005731517909852677,TfidfVectorizer,"[1, 1]",SnowBallStemmer,0.9,0.1,500,,,XGB,0.9,12.0
d3,16,275.4838918844859,1.8492170362645808,0.6059404274851194,0.01076940812652381,0.7057440095838049,0.009569907918583137,TfidfVectorizer,"[1, 1]",,0.5,0.001,500,,,XGB,0.5,6.0
d3,17,357.90515693028766,2.361691277339491,0.6028470901699478,0.008986843358822877,0.7023599430985134,0.008071104251881508,TfidfVectorizer,"[1, 1]",,0.5,0.001,500,,,XGB,0.5,12.0
d3,18,285.1643828550975,2.334596771371476,0.5946555040149007,0.007630688047548707,0.711055870541034,0.004779144531796139,TfidfVectorizer,"[1, 1]",,0.5,0.001,500,,,XGB,0.9,6.0
d3,19,407.0449608564377,7.364348568092114,0.6072254761773409,0.007722112211535217,0.7133866065151825,0.0043812460351618805,TfidfVectorizer,"[1, 1]",,0.5,0.001,500,,,XGB,0.9,12.0
d3,20,115.58483262856801,28.47950116281277,0.6040747833316236,0.011616722500989274,0.6994243027509416,0.008378788835476634,TfidfVectorizer,"[1, 1]",,0.5,0.1,500,,,XGB,0.5,6.0
d3,21,102.67658325036366,18.764385404199313,0.5926853400091366,0.006590683605716066,0.6934675441983477,0.004658016621618026,TfidfVectorizer,"[1, 1]",,0.5,0.1,500,,,XGB,0.5,12.0
d3,22,107.00686872005463,26.381795363423,0.6019474183892598,0.010045840542043208,0.6975454292272943,0.007739391768459736,TfidfVectorizer,"[1, 1]",,0.5,0.1,500,,,XGB,0.9,6.0
d3,23,101.74081472555797,16.30741740207371,0.5934544014450062,0.00796958212251415,0.6931625467275676,0.005942052591860024,TfidfVectorizer,"[1, 1]",,0.5,0.1,500,,,XGB,0.9,12.0
d3,24,273.8165861765544,1.4137177031790928,0.6056809922621492,0.01103844706555621,0.706780706707565,0.010020719926497883,TfidfVectorizer,"[1, 1]",,0.9,0.001,500,,,XGB,0.5,6.0
d3,25,363.37056851387024,6.8840293152354,0.6037360390946392,0.009245469549998836,0.7043678016545539,0.006814707396037119,TfidfVectorizer,"[1, 1]",,0.9,0.001,500,,,XGB,0.5,12.0
d3,26,286.0581924915314,1.010022775522228,0.5945077543797687,0.007121443193240867,0.7114390914154297,0.004047360846012026,TfidfVectorizer,"[1, 1]",,0.9,0.001,500,,,XGB,0.9,6.0
d3,27,414.48827385902405,9.369755542456572,0.6056166406444882,0.008866604342447787,0.7130535198278908,0.004964826656089793,TfidfVectorizer,"[1, 1]",,0.9,0.001,500,,,XGB,0.9,12.0
d3,28,94.34870159626007,16.84242232956382,0.6029594293863758,0.008512351683329786,0.6992090430039748,0.006470877661425076,TfidfVectorizer,"[1, 1]",,0.9,0.1,500,,,XGB,0.5,6.0
d3,29,98.95702628294627,33.34694688104552,0.5963475980879113,0.007272142204779476,0.6972637459796555,0.004862941487837025,TfidfVectorizer,"[1, 1]",,0.9,0.1,500,,,XGB,0.5,12.0
d3,30,113.85846988360088,25.599223957318188,0.6018240220018628,0.009422023496806346,0.6980070954424805,0.007978286378951377,TfidfVectorizer,"[1, 1]",,0.9,0.1,500,,,XGB,0.9,6.0
d3,31,101.91443308194478,25.22220411508078,0.5965071072987829,0.007715244100295376,0.6960144839710124,0.006460691447582057,TfidfVectorizer,"[1, 1]",,0.9,0.1,500,,,XGB,0.9,12.0
d3,32,2387.0821875333786,20.9069537669793,0.6049789219258868,0.00925073181335922,0.7103225319717511,0.008266324353778418,TfidfVectorizer,"[1, 3]",SnowBallStemmer,0.5,0.001,500,,,XGB,0.5,6.0
d3,33,2855.2980020840964,17.56137568932256,0.6053938727682121,0.006581468192855374,0.7080393688980317,0.006368421279518593,TfidfVectorizer,"[1, 3]",SnowBallStemmer,0.5,0.001,500,,,XGB,0.5,12.0
d3,34,2451.6941187779107,6.378697359058726,0.6010730511715598,0.00953070672959235,0.7125881972263075,0.0071674373203358815,TfidfVectorizer,"[1, 3]",SnowBallStemmer,0.5,0.001,500,,,XGB,0.9,6.0
d3,35,3189.881615638733,37.413602455142296,0.604487154179604,0.00588197326198347,0.7097028276934614,0.006224668347506637,TfidfVectorizer,"[1, 3]",SnowBallStemmer,0.5,0.001,500,,,XGB,0.9,12.0
d3,36,1237.7075946331024,434.78770633089704,0.6029944489182538,0.009649997464022689,0.6988569689385783,0.007929072169144525,TfidfVectorizer,"[1, 3]",SnowBallStemmer,0.5,0.1,500,,,XGB,0.5,6.0
d3,37,942.9189409812292,194.55173762056464,0.5960471821401754,0.007920853157755226,0.695843132551263,0.006699168076015973,TfidfVectorizer,"[1, 3]",SnowBallStemmer,0.5,0.1,500,,,XGB,0.5,12.0
d3,38,1161.5532602469127,313.93401806647665,0.598294825992196,0.00893955969910351,0.6947402755774627,0.0070993317028598115,TfidfVectorizer,"[1, 3]",SnowBallStemmer,0.5,0.1,500,,,XGB,0.9,6.0
d3,39,963.6135164101919,117.68877254725042,0.5957360305238661,0.00827168484857245,0.6949451354788397,0.00652434278956037,TfidfVectorizer,"[1, 3]",SnowBallStemmer,0.5,0.1,500,,,XGB,0.9,12.0
d3,40,2387.9508052666984,18.156376687939588,0.605619479829777,0.009579566461094374,0.7103733743620112,0.007959349428892924,TfidfVectorizer,"[1, 3]",SnowBallStemmer,0.9,0.001,500,,,XGB,0.5,6.0
d3,41,2918.3730862140656,81.15998087750965,0.6063915333476412,0.00615755773670753,0.7094883721099895,0.005671430886855078,TfidfVectorizer,"[1, 3]",SnowBallStemmer,0.9,0.001,500,,,XGB,0.5,12.0
d3,42,2455.2592605749765,12.122432972439855,0.6009990371024488,0.009134456381188217,0.7126265625387506,0.007260391271470923,TfidfVectorizer,"[1, 3]",SnowBallStemmer,0.9,0.001,500,,,XGB,0.9,6.0
d3,43,3221.7282061974206,67.57710568834918,0.6051403439870218,0.005395502987037142,0.7101549121568582,0.005731891477474102,TfidfVectorizer,"[1, 3]",SnowBallStemmer,0.9,0.001,500,,,XGB,0.9,12.0
d3,44,898.06780453523,317.90317423004353,0.6041851281240916,0.008673594522231886,0.7005075273950379,0.006093949115486522,TfidfVectorizer,"[1, 3]",SnowBallStemmer,0.9,0.1,500,,,XGB,0.5,6.0
d3,45,1031.0528784592946,309.0422321838488,0.5940968215061425,0.009755480036106134,0.6950615541965776,0.006808419148215142,TfidfVectorizer,"[1, 3]",SnowBallStemmer,0.9,0.1,500,,,XGB,0.5,12.0
d3,46,1029.1841840744019,357.25832441156814,0.6008583998042968,0.008415373991324434,0.6977585817884334,0.007389293885720103,TfidfVectorizer,"[1, 3]",SnowBallStemmer,0.9,0.1,500,,,XGB,0.9,6.0
d3,47,1047.8297321399052,119.33058500629953,0.5963453799069652,0.00670173030476909,0.6957440198357604,0.005081482877516581,TfidfVectorizer,"[1, 3]",SnowBallStemmer,0.9,0.1,500,,,XGB,0.9,12.0
d3,48,2471.58115474383,9.928738233198757,0.6054554734731593,0.0082304515291024,0.7158449354770097,0.005869966562897909,TfidfVectorizer,"[1, 3]",,0.5,0.001,500,,,XGB,0.5,6.0
d3,49,2892.09521818161,14.641773109974453,0.6084328517798115,0.006092040363655178,0.7117912900951632,0.004725963626316095,TfidfVectorizer,"[1, 3]",,0.5,0.001,500,,,XGB,0.5,12.0
d3,50,2560.4184313615165,14.102146111470661,0.5897479925999687,0.014946003967769931,0.712793500291845,0.006475265087460669,TfidfVectorizer,"[1, 3]",,0.5,0.001,500,,,XGB,0.9,6.0
d3,51,3226.865279952685,62.03475856456609,0.6039724623880434,0.010513577741114399,0.7135433214661325,0.006638004826873429,TfidfVectorizer,"[1, 3]",,0.5,0.001,500,,,XGB,0.9,12.0
d3,52,1368.3154323895772,245.90771905548164,0.5986970760305487,0.007306062773731535,0.6955314555027137,0.004489561900016357,TfidfVectorizer,"[1, 3]",,0.5,0.1,500,,,XGB,0.5,6.0
d3,53,890.9394744634628,200.2397575278148,0.5951698600222265,0.012646931822381982,0.695756025268056,0.007508185550621116,TfidfVectorizer,"[1, 3]",,0.5,0.1,500,,,XGB,0.5,12.0
d3,54,1028.6878844102223,181.98394433887216,0.6023931648279035,0.010369661819493165,0.6989079433963138,0.006704857755622593,TfidfVectorizer,"[1, 3]",,0.5,0.1,500,,,XGB,0.9,6.0
d3,55,867.615579922994,247.93481573582352,0.595189856655222,0.008032149533057528,0.694478768981689,0.005105571082638764,TfidfVectorizer,"[1, 3]",,0.5,0.1,500,,,XGB,0.9,12.0
d3,56,2467.2201314767203,10.647597771625012,0.606683901922979,0.008200294124032155,0.7168154943476686,0.00590544960931582,TfidfVectorizer,"[1, 3]",,0.9,0.001,500,,,XGB,0.5,6.0
d3,57,2912.690771818161,29.825786295888538,0.6089790421136537,0.006422345622493723,0.7122745846114796,0.005316486071755846,TfidfVectorizer,"[1, 3]",,0.9,0.001,500,,,XGB,0.5,12.0
d3,58,2555.0976950327554,15.530101647028228,0.5891361960953605,0.01452436638972206,0.7124717585125296,0.006338567031244248,TfidfVectorizer,"[1, 3]",,0.9,0.001,500,,,XGB,0.9,6.0
d3,59,3207.8890364170074,48.93883278959364,0.6060840492559714,0.008889475782140228,0.7152933657734074,0.004926702653550329,TfidfVectorizer,"[1, 3]",,0.9,0.001,500,,,XGB,0.9,12.0
d3,60,781.4685209194819,307.7194676551763,0.6036482544192466,0.008749340920636442,0.7022662945573893,0.006061155901766,TfidfVectorizer,"[1, 3]",,0.9,0.1,500,,,XGB,0.5,6.0
d3,61,816.2789804935455,161.40502605752263,0.5998638550168084,0.004905275064660742,0.7001135298915234,0.0024522067473685236,TfidfVectorizer,"[1, 3]",,0.9,0.1,500,,,XGB,0.5,12.0
d3,62,776.9430565436681,237.6412347904031,0.6025067120855858,0.008295995472279508,0.7003201492060299,0.006252113130411053,TfidfVectorizer,"[1, 3]",,0.9,0.1,500,,,XGB,0.9,6.0
d3,63,693.5831956068674,114.19675225620682,0.5955106343923061,0.008079473779997806,0.6953401252646176,0.005262651613123234,TfidfVectorizer,"[1, 3]",,0.9,0.1,500,,,XGB,0.9,12.0
